power,frequency,period,FAP : Baluev,FAP : Bootstrap,FAP : Davies,FAP : Naive
0.0016255298181682084,0.0001348170700880243,7417.458333333334,1.0,1.0,70.50244857860626,1.0
0.001603875987454878,0.00040445121026407287,2472.4861111111113,1.0,1.0,70.11118212990439,1.0
0.0015929335139700633,0.0006740853504401215,1483.4916666666668,1.0,1.0,69.91192155964882,1.0
0.0017218916548547558,0.0009437194906161701,1059.6369047619048,1.0,1.0,72.1962757509741,1.0
0.002428016457472383,0.0012133536307922187,824.1620370370371,1.0,1.0,82.67194489648716,1.0
0.004557745428291498,0.0014829877709682674,674.314393939394,1.0,1.0,101.81831440565173,1.0
0.007241778819293232,0.0017526219111443158,570.573717948718,1.0,1.0,112.40727597877898,1.0
0.008046736557759296,0.0020222560513203642,494.4972222222223,1.0,1.0,113.88225339628855,1.0
0.007805942817005225,0.002291890191496413,436.32107843137265,1.0,1.0,113.50392414064135,1.0
0.007278001921986318,0.0025615243316724615,390.3925438596492,1.0,1.0,112.4870505652153,1.0
0.005691042748648678,0.00283115847184851,353.2123015873016,1.0,1.0,107.57036392937643,1.0
0.0029491754884420312,0.003100792612024559,322.4981884057971,1.0,1.0,88.7446877540019,1.0
0.0017490265086423954,0.003370426752200607,296.6983333333334,1.0,1.0,72.65983531243232,1.0
0.00423467675016065,0.0036400608923766557,274.7206790123457,1.0,1.0,99.72962280606004,1.0
0.009486019610386717,0.003909695032552705,255.77442528735634,1.0,1.0,115.18595513476707,1.0
0.015374323510147024,0.004179329172728754,239.27284946236557,1.0,1.0,109.6867723591887,1.0
0.01833313237469223,0.004448963312904802,224.77146464646466,1.0,1.0,103.47257194717027,1.0
0.015374402606604026,0.00471859745308085,211.927380952381,1.0,1.0,109.68662594097508,1.0
0.009195848635539563,0.004988231593256899,200.47184684684686,1.0,1.0,115.04304245913745,1.0
0.004133440775113897,0.005257865733432948,190.19123931623935,1.0,1.0,99.02719072309519,1.0
0.0015611581754858695,0.005527499873608997,180.91361788617886,1.0,1.0,69.3273309548734,1.0
0.0017592675134993215,0.005797134013785045,172.49903100775194,1.0,1.0,72.83331011690528,1.0
0.0039963398948529944,0.006066768153961094,164.8324074074074,1.0,1.0,98.0371160635772,1.0
0.006734230338969583,0.006336402294137142,157.81826241134752,1.0,1.0,111.14309161007073,1.0
0.008613948675714163,0.0066060364343131905,151.37670068027214,1.0,1.0,114.58108273856088,1.0
0.008806828540918058,0.0068756705744892396,145.4403594771242,1.0,1.0,114.76134149011129,1.0
0.008239453385189036,0.007145304714665288,139.95204402515725,1.0,1.0,114.14906069257142,1.0
