Date,T 1/2,Lower bar,Upper bar
30/05/12 14:46,13.246461398171,0.014987561815421,0.015021553756167
06/06/12 07:42,13.2331691470325,0.015853918369254,0.015891996991274
20/06/12 10:37,13.2700468486419,0.020783920107352,0.020849229404778
27/06/12 13:37,13.2380799790819,0.019402076229525,0.019459115807599
05/07/12 14:33,13.3181463102591,0.017172684083963,0.017217084189012
11/07/12 13:20,13.2907304216386,0.01616137328265,0.01620077318538
18/07/12 10:11,13.2779638904617,0.015229362122316,0.015264377541104
25/07/12 12:58,13.2518159557883,0.012481144142214,0.012504699095343
30/07/12 13:34,13.2513770972096,0.014273836630853,0.01430465339565
01/08/12 16:34,13.2018068747636,0.016878915876085,0.016922186948394
07/08/12 13:06,13.2403766490981,0.014225909669097,0.014256545100123
08/08/12 16:09,13.2172657833431,0.016412196144222,0.016453056454385
15/08/12 16:15,13.2310287788203,0.015150375974661,0.015185151919097
22/08/12 10:32,13.2603646005919,0.01418931004215,0.014219741833685
29/08/12 15:10,13.1995877163184,0.017089751139951,0.017134118863199
05/09/12 15:01,13.223269977587,0.017121581981531,0.017166035385666
12/09/12 10:40,13.27221932593,0.014599028591126,0.01463121635727
19/09/12 15:33,13.2270937399641,0.016809099237706,0.016851930380463
26/09/12 14:09,13.2500219551247,0.015024121403988,0.01505827037113
03/10/12 10:43,13.2416152472548,0.016450861896304,0.016491839521667
10/10/12 13:51,13.2710620187778,0.015227908456561,0.015262935432281
24/10/12 12:28,13.2373110754594,0.013991331177069,0.014020970435324
31/10/12 09:23,13.288096966468,0.016353276884654,0.016393627211056
07/11/12 16:43,13.2294223498959,0.018105081258803,0.01815477256411
14/11/12 09:19,13.2634869571818,0.014053391949366,0.014083235871144
19/11/12 14:58,13.2497790348742,0.015540611201766,0.015577151956379
28/11/12 14:49,13.26193861315,0.020610084755953,0.020674343834678
05/12/12 09:44,13.2684377544422,0.014321258218674,0.014352240334832
13/12/12 13:53,13.2842627456715,0.020979164724189,0.021045637346882
19/12/12 17:04,13.2040604102985,0.01817561680555,0.018225793042257
03/01/13 13:16,13.2399738929785,0.014373343603158,0.014404618972675
09/01/13 14:42,13.2510785429621,0.017250994235679,0.017296028106726
16/01/13 13:21,13.271879131178,0.017234655521884,0.017279533387718
23/01/13 12:00,13.2752832911588,0.013591090195543,0.013618976113859
30/01/13 14:12,13.2981310971997,0.01678278282929,0.016825251133106
07/02/13 13:41,13.2151393266689,0.017130199307721,0.017174724977052
13/02/13 13:04,13.2266718544613,0.015983836589332,0.016022561676095
20/02/13 13:26,13.2883133654474,0.012576804429944,0.012600656364562
27/02/13 11:09,13.258473740489,0.013808938170445,0.013837762726521
06/03/13 14:58,13.2400510899714,0.016974632808786,0.017018269933933
13/03/13 15:30,13.2399309648018,0.018667580418068,0.018720369818553
20/03/13 14:00,13.2219277699729,0.018832397244276,0.018886197625324
27/03/13 14:08,13.2101353600211,0.017238424307513,0.017283532227143
03/04/13 09:38,13.2885285564045,0.017493684334863,0.017539865047969
10/04/13 13:35,13.2198028560391,0.023464758278177,0.023548353537445
17/04/13 13:22,13.2604023758422,0.016607242234207,0.016648944294673
22/04/13 15:24,13.2532501758637,0.01477354266641,0.014806552718346
01/05/13 17:22,13.2628397808864,0.020563471442296,0.020627435372378
08/05/13 10:37,13.2892629559307,0.017238814480752,0.017283655150347
15/05/13 12:50,13.2253547880409,0.017064588992666,0.017108739582779
22/05/13 10:30,13.2550720794441,0.012775784342601,0.012800459562755
29/05/13 15:27,13.226883825949,0.017475348403423,0.017521647577141
11/06/13 13:08,13.1738541508035,0.017318899457523,0.017364555799635
19/06/13 15:16,13.2164846158481,0.017649890221458,0.017697157387302
26/06/13 13:15,13.2868260554678,0.014269056463755,0.014299770229101
03/07/13 13:58,13.2672264947219,0.019582181177132,0.01964015819838
10/07/13 14:31,13.2512053509824,0.014269772441702,0.014300572041197
17/07/13 12:23,13.2637829746914,0.014930245561566,0.014963933567945
22/07/13 15:38,13.2315438376032,0.015449202530512,0.015485364074285
31/07/13 12:58,13.2642731085674,0.017763639369804,0.017811345613122
07/08/13 15:05,13.2554851344619,0.016355098896487,0.016395557765552
14/08/13 14:45,13.1825799813135,0.019071610535347,0.019126953542438
21/08/13 16:37,13.2397131457432,0.015150807971953,0.015185563037562
28/08/13 14:09,13.2837255176913,0.017076657759626,0.017120676122753
04/09/13 11:16,13.2681743053633,0.013865704792355,0.013894745780018
25/09/13 15:18,13.2773364076039,0.018796856960739,0.018850229875875
30/09/13 17:32,13.2695325141093,0.038792307580614,0.039020453285698
02/10/13 15:03,13.1975418481361,0.014986207555433,0.015020319608995
09/10/13 14:20,13.2457778528245,0.015289842513703,0.015325222881236
16/10/13 10:53,13.2480127606193,0.014788303939831,0.014821393169282
30/10/13 10:05,13.2322472592587,0.014068694009172,0.014098673788659
06/11/13 10:58,13.264250305696,0.016023548838607,0.016062356301482
13/11/13 11:59,13.2523305723574,0.018541931730122,0.018593963030009
18/11/13 16:55,13.3110845038053,0.020309266689825,0.020371429738869
04/12/13 16:00,13.2165357029084,0.014958359758202,0.014992296057862
11/12/13 14:30,13.2438041056576,0.020185718410021,0.020247439212172
18/12/13 10:59,13.1720219843282,0.02410904873101,0.024197627657626
07/01/14 15:56,13.2475568934412,0.019526548420272,0.019584281847021
08/01/14 14:40,13.1913972492867,0.032598605445314,0.032760521167132
15/01/14 13:00,13.3068149874794,0.017833707805663,0.017881637516695
22/01/14 14:19,13.2495661484859,0.017074381194991,0.017118501556034
30/01/14 09:16,13.199765573965,0.014619572196306,0.014652028285644
