Date,T 1/2,Lower bar,Upper bar
41505.594212963,6.00798970356851,0.004195033379839,0.00420089987298
41508.5116203704,6.00664990332344,0.005698023695839,0.005708854754813
41512.5905092593,6.01043584903847,0.003935030840076,0.003940190123043
41515.6447916667,6.00894653060659,0.004194931553262,0.004200796826007
41520.6064236111,6.01439209488689,0.002768735129925,0.00277128666252
41526.5546759259,6.01545224938275,0.003256289553362,0.00325981876891
41533.5534027778,6.03243622382793,0.005188639101646,0.005197580221609
41535.4611921296,6.01828471558829,0.005776595614782,0.005787706168586
41536.4807638889,6.00607177836109,0.004271742322868,0.004277827423789
41540.6924074074,6.01135621100443,0.004434606390345,0.004441158918936
41543.5852199074,6.01315570416675,0.004923791545927,0.004931868333824
41554.6233449074,6.01256654881776,0.003330893294424,0.003334587941801
41561.6979513889,6.01451036375795,0.003555675169984,0.003559884254777
41568.732037037,6.01577601662846,0.00408649410899,0.00409205354227
41571.6094675926,6.0098134825894,0.003609014423962,0.003613354208381
41575.5643402778,6.00960081090073,0.005067170549474,0.005075730049725
41578.6088078704,6.01237120375486,0.003977860677139,0.003983131256968
41582.5962152778,6.01309273497112,0.003963485789765,0.003968717691839
41589.5647800926,6.00854174138384,0.004088056258822,0.00409362665403
41597.6396064815,6.01418568873702,0.003669761861232,0.003674245795645
41598.7372453704,6.0104752672954,0.003905021715689,0.003910102523641
41611.7484606481,6.00949992917067,0.003572141543258,0.003576393272398
41613.7707523148,6.01630423839088,0.003839663230624,0.003844570514384
41618.704525463,6.01089329022434,0.004455672159805,0.004462287646014
41620.5815393518,6.01463736693619,0.004786409544786,0.004794039676367
41627.4054976852,6.01104094516155,0.003741043691653,0.003745706062168
41631.6684490741,6.01651117602925,0.003801191871051,0.003806001083552
41634.5811458333,6.01243725412553,0.004123925806057,0.004129590771939
41641.5500694444,6.01176007922558,0.003593646452585,0.00359794793923
41645.731087963,6.00907701112493,0.003161631615735,0.003164962058692
41649.3791550926,6.01376849033435,0.003296461877799,0.003300079771364
41652.4587615741,6.01665906065802,0.004084062531631,0.004089614530275
41655.6066087963,6.01230181369076,0.003430727435473,0.003434647178251
41659.6008101852,6.01016706265675,0.004259074532205,0.004265119442906
41663.4960648148,6.01151382471826,0.004552113953864,0.00455901842818
41666.6710300926,6.00955285504478,0.004049345752347,0.004054810161663
41674.5771064815,6.01525046730687,0.004710768546775,0.004718158480975
41676.5354282407,6.01589924257593,0.003523926445271,0.003528059700293
41680.4598611111,6.01175385700639,0.004891656343952,0.004899629825865
41683.5208564815,6.01317044249154,0.003876045467697,0.003881048858831
41687.5391087963,6.00994263649242,0.004360850721223,0.004367188437904
41690.5690740741,6.00886844898619,0.003312060586302,0.003315715800827
41694.6371875,6.00821913950557,0.004239460354845,0.004245451622281
41697.5931018519,6.01025810136603,0.004834297847826,0.00484208722774
41703.4421990741,6.00911268399199,0.004238607021991,0.004244594984292
41704.6564467593,6.00560188262842,0.003884944470422,0.003889977220106
41708.4072800926,6.01347036228907,0.004249536359785,0.004255550896209
41711.7121875,6.01361677131343,0.00329059361638,0.003294198724489
41715.6288194444,6.01042328486002,0.003770084964264,0.00377482053561
41718.7084027778,6.01834955775226,0.004238108159108,0.004244085509961
41725.6816782407,6.01577434103599,0.004214867277616,0.004220781739773
41729.6002199074,6.01305802625519,0.004192602840374,0.004198457586869
41732.5000347222,6.01084171098993,0.004148530420696,0.004154264756933
41736.5443055556,6.01160615097297,0.003415900028309,0.003419786393498
41739.5911921296,6.01962764568479,0.004565011521635,0.004571945832735
41743.5517592593,6.01525806530628,0.00359750194734,0.003601810164524
41746.6136342593,6.01093118392206,0.004451890239479,0.004458494450148
41753.6266898148,6.01581647067872,0.004810282505278,0.004817987487981
41757.6229513889,6.00840260962196,0.003365918931665,0.003369694350439
41760.6799305556,6.01270619924182,0.003861331056592,0.003866296891198
41774.5666782407,6.0096354316313,0.002897463852514,0.002900260494686
41781.7052662037,6.0125384038661,0.003592272555583,0.003596570194794
41786.5770486111,6.01115801387246,0.003392605425527,0.003396439221979
41788.4957407407,6.01478479296458,0.004285329490796,0.004291444507155
41789.4953703704,6.01216164020171,0.004492616450573,0.00449934075824
41792.531400463,6.00999991705738,0.004090269645862,0.004095844723925
41795.6534375,6.04324684068857,0.005600876268714,0.005611277323255
41799.4711574074,6.01094557606362,0.004158433148202,0.004164194812661
41802.7086921296,6.00759287355446,0.004616777638602,0.00462388446053
